Key Date;Legal Entity;Business Portfolio;Cohort;Factor Actuals;Factor Estimates
20211231;001;22;0000;L41200;97,72;97,72
20211231;001;22;0000;L41200;2,28;2,28
20211231;001;22;0000;L41200;100,00;100,00
20211231;001;22;0000;L41200;95,67;95,67
20211231;001;22;0000;L41200;4,33;4,33
20211231;001;22;0000;L41200;0,00;0,00
20211231;001;22;0000;L41200;0,00;0,00
20211231;001;22;0000;L41200;100,00;100,00
20211231;001;22;0000;L41200;0,00;0,00
20211231;001;22;0000;L41200;100,00;100,00
20211231;001;22;0000;L41200;97,72;97,72
20211231;001;22;0000;L41200;2,28;2,28
20211231;001;22;0000;L41200;100,00;100,00
20211231;001;22;0000;L41200;95,67;95,67
20211231;001;22;0000;L41200;4,33;4,33
20211231;001;22;0000;L41200;0,00;0,00
20211231;001;22;0000;L41200;0,00;0,00
20211231;001;22;0000;L41200;100,00;100,00
20211231;001;22;0000;L41200;0,00;0,00
20211231;001;22;0000;L41200;100,00;100,00
20211231;001;22;0000;L41200;97,72;97,72
20211231;001;22;0000;L41200;2,28;2,28
20211231;001;22;0000;L41200;100,00;100,00
20211231;001;22;0000;L41200;95,67;95,67
20211231;001;22;0000;L41200;4,33;4,33
20211231;001;22;0000;L41200;0,00;0,00
20211231;001;22;0000;L41200;0,00;0,00
20211231;001;22;0000;L41200;100,00;100,00
20211231;001;22;0000;L41200;0,00;0,00
20211231;001;22;0000;L41200;100,00;100,00
20211231;001;22;0000;L41200;97,72;97,72
20211231;001;22;0000;L41200;2,28;2,28
20211231;001;22;0000;L41200;100,00;100,00
20211231;001;22;0000;L41200;95,67;95,67
20211231;001;22;0000;L41200;4,33;4,33
20211231;001;22;0000;L41200;0,00;0,00
20211231;001;22;0000;L41200;0,00;0,00
20211231;001;22;0000;L41200;100,00;100,00
20211231;001;22;0000;L41200;0,00;0,00
20211231;001;22;0000;L41200;100,00;100,00
20211231;001;22;0000;L41200;97,72;97,72
20211231;001;22;0000;L41200;2,28;2,28
20211231;001;22;0000;L41200;100,00;100,00
20211231;001;22;0000;L41200;95,67;95,67
20211231;001;22;0000;L41200;4,33;4,33
20211231;001;22;0000;L41200;0,00;0,00
20211231;001;22;0000;L41200;0,00;0,00
20211231;001;22;0000;L41200;100,00;100,00
20211231;001;22;0000;L41200;0,00;0,00
20211231;001;22;0000;L41200;100,00;100,00
20211231;001;25;2010;L21100;100,00;100,00
20211231;001;25;2010;L21100;0,00;0,00
20211231;001;25;2010;L21100;100,00;100,00
20211231;001;25;2010;L21100;100,00;100,00
20211231;001;25;2010;L21100;0,00;0,00
20211231;001;25;2010;L21100;0,00;0,00
20211231;001;25;2010;L21100;0,00;0,00
20211231;001;25;2010;L21100;100,00;100,00
20211231;001;25;2010;L21100;0,00;0,00
20211231;001;25;2010;L21100;100,00;100,00
20211231;001;25;2011;L21100;100,00;100,00
20211231;001;25;2011;L21100;0,00;0,00
20211231;001;25;2011;L21100;100,00;100,00
20211231;001;25;2011;L21100;100,00;100,00
20211231;001;25;2011;L21100;0,00;0,00
20211231;001;25;2011;L21100;0,00;0,00
20211231;001;25;2011;L21100;0,00;0,00
20211231;001;25;2011;L21100;100,00;100,00
20211231;001;25;2011;L21100;0,00;0,00
20211231;001;25;2011;L21100;100,00;100,00
20211231;001;25;2012;L21100;100,00;100,00
20211231;001;25;2012;L21100;0,00;0,00
20211231;001;25;2012;L21100;100,00;100,00
20211231;001;25;2012;L21100;100,00;100,00
20211231;001;25;2012;L21100;0,00;0,00
20211231;001;25;2012;L21100;0,00;0,00
20211231;001;25;2012;L21100;0,00;0,00
20211231;001;25;2012;L21100;100,00;100,00
20211231;001;25;2012;L21100;0,00;0,00
20211231;001;25;2012;L21100;100,00;100,00
20211231;001;25;2016;L21100;0,00;0,00
20211231;001;25;2016;L21100;100,00;100,00
20211231;001;25;2016;L21100;100,00;100,00
20211231;001;25;2016;L21100;100,00;100,00
20211231;001;25;2016;L21100;0,00;0,00
20211231;001;25;2016;L21100;0,00;0,00
20211231;001;25;2016;L21100;0,00;0,00
20211231;001;25;2016;L21100;100,00;100,00
20211231;001;25;2016;L21100;0,00;0,00
20211231;001;25;2016;L21100;100,00;100,00
20211231;001;25;2017;L21100;0,00;0,00
20211231;001;25;2017;L21100;100,00;100,00
20211231;001;25;2017;L21100;100,00;100,00
20211231;001;25;2017;L21100;0,00;0,00
20211231;001;25;2017;L21100;0,00;0,00
20211231;001;25;2017;L21100;100,00;100,00
20211231;001;25;2017;L21100;100,00;100,00
20211231;001;25;2017;L21100;0,00;0,00
20211231;001;25;2017;L21100;0,00;0,00
20211231;001;25;2017;L21100;100,00;100,00
20211231;001;25;2018;L21100;0,00;0,00
20211231;001;25;2018;L21100;100,00;100,00
20211231;001;25;2018;L21100;100,00;100,00
20211231;001;25;2018;L21100;0,00;0,00
20211231;001;25;2018;L21100;0,00;0,00
20211231;001;25;2018;L21100;100,00;100,00
20211231;001;25;2018;L21100;100,00;100,00
20211231;001;25;2018;L21100;0,00;0,00
20211231;001;25;2018;L21100;0,00;0,00
20211231;001;25;2018;L21100;100,00;100,00
20211231;001;25;2019;L21100;0,00;0,00
20211231;001;25;2019;L21100;100,00;100,00
20211231;001;25;2019;L21100;100,00;100,00
20211231;001;25;2019;L21100;0,00;0,00
20211231;001;25;2019;L21100;0,00;0,00
20211231;001;25;2019;L21100;100,00;100,00
20211231;001;25;2019;L21100;100,00;100,00
20211231;001;25;2019;L21100;0,00;0,00
20211231;001;25;2019;L21100;0,00;0,00
20211231;001;25;2019;L21100;100,00;100,00
20211231;001;25;2020;L21100;0,00;0,00
20211231;001;25;2020;L21100;100,00;100,00
20211231;001;25;2020;L21100;0,00;0,00
20211231;001;25;2020;L21100;100,00;100,00
20211231;001;25;2020;L21100;100,00;100,00
20211231;001;25;2020;L21100;0,00;0,00
20211231;001;25;2020;L21100;100,00;100,00
20211231;001;25;2020;L21100;0,00;0,00
20211231;001;25;2020;L21100;0,00;0,00
20211231;001;25;2020;L21100;100,00;100,00
20211231;001;25;2021;L21100;0,00;0,00
20211231;001;25;2021;L21100;100,00;100,00
20211231;001;25;2021;L21100;100,00;100,00
20211231;001;25;2021;L21100;0,00;0,00
20211231;001;25;2021;L21100;100,00;100,00
20211231;001;25;2021;L21100;100,00;100,00
20211231;001;25;2021;L21100;0,00;0,00
20211231;001;25;2021;L21100;0,00;0,00
20211231;001;25;2021;L21100;0,00;0,00
20211231;001;25;2021;L21100;100,00;100,00
20211231;001;25;2021;L21100;0,00;0,00
20211231;001;25;2021;L21100;100,00;100,00
20211231;001;25;2021;L21100;0,00;0,00
20211231;001;25;2021;L21100;100,00;100,00
20211231;001;25;2021;L21100;100,00;100,00
20211231;001;25;2021;L21100;0,00;0,00
20211231;001;25;2021;L21100;100,00;100,00
20211231;001;25;2021;L21100;0,00;0,00
20211231;001;25;2021;L21100;0,00;0,00
20211231;001;25;2021;L21100;100,00;100,00
20211231;001;25;2021;L21100;100,00;100,00
20211231;001;25;2021;L21100;0,00;0,00
20211231;001;25;2021;L21100;100,00;100,00
20211231;001;25;2021;L21100;0,00;0,00
20211231;001;25;2021;L21100;100,00;100,00
20211231;001;25;2021;L21100;0,00;0,00
20211231;001;25;2021;L21100;0,00;0,00
20211231;001;25;2021;L21100;100,00;100,00
20211231;001;25;2021;L21100;100,00;100,00
20211231;001;25;2021;L21100;0,00;0,00
20211231;001;25;2021;L21100;0,00;0,00
20211231;001;25;2021;L21100;100,00;100,00
20211231;001;25;2021;L21100;0,00;0,00
20211231;001;25;2021;L21100;100,00;100,00
20211231;001;25;2021;L21100;100,00;100,00
20211231;001;25;2021;L21100;0,00;0,00
20211231;001;25;2021;L21100;100,00;100,00
20211231;001;25;2021;L21100;0,00;0,00
20211231;001;25;2021;L21100;0,00;0,00
20211231;001;25;2021;L21100;100,00;100,00
20211231;001;52;2018;L41500;0,00;0,00
20211231;001;52;2018;L41500;100,00;100,00
20211231;001;52;2018;L41500;0,00;0,00
20211231;001;52;2018;L41500;100,00;100,00
20211231;001;52;2018;L41500;0,00;0,00
20211231;001;52;2018;L41500;100,00;100,00
20211231;001;52;2018;L41500;0,00;0,00
20211231;001;52;2018;L41500;100,00;100,00
20211231;001;52;2018;L41500;0,00;0,00
20211231;001;52;2018;L41500;100,00;100,00
20211231;001;52;2019;L41500;0,00;0,00
20211231;001;52;2019;L41500;100,00;100,00
20211231;001;52;2019;L41500;0,00;0,00
20211231;001;52;2019;L41500;100,00;100,00
20211231;001;52;2019;L41500;0,00;0,00
20211231;001;52;2019;L41500;100,00;100,00
20211231;001;52;2019;L41500;0,00;0,00
20211231;001;52;2019;L41500;100,00;100,00
20211231;001;52;2019;L41500;0,00;0,00
20211231;001;52;2019;L41500;100,00;100,00
20211231;001;21;0000;L41300;0,00;0,00
20211231;001;21;0000;L41300;100,00;100,00
20211231;001;21;0000;L41300;0,00;0,00
20211231;001;21;0000;L41300;100,00;100,00
20211231;001;21;0000;L41300;0,00;0,00
20211231;001;21;0000;L41300;100,00;100,00
20211231;001;21;0000;L41300;0,00;0,00
20211231;001;21;0000;L41300;100,00;100,00
20211231;001;21;0000;L41300;0,00;0,00
20211231;001;21;0000;L41300;100,00;100,00
20211231;001;25;2019;L21200;0,00;0,00
20211231;001;25;2019;L21200;100,00;100,00
20211231;001;25;2019;L21200;0,00;0,00
20211231;001;25;2019;L21200;100,00;100,00
20211231;001;25;2019;L21200;0,00;0,00
20211231;001;25;2019;L21200;100,00;100,00
20211231;001;25;2019;L21200;0,00;0,00
20211231;001;25;2019;L21200;100,00;100,00
20211231;001;25;2019;L21200;0,00;0,00
20211231;001;25;2019;L21200;100,00;100,00
20211231;001;25;2020;L21200;0,00;0,00
20211231;001;25;2020;L21200;100,00;100,00
20211231;001;25;2020;L21200;0,00;0,00
20211231;001;25;2020;L21200;100,00;100,00
20211231;001;25;2020;L21200;0,00;0,00
20211231;001;25;2020;L21200;100,00;100,00
20211231;001;25;2020;L21200;0,00;0,00
20211231;001;25;2020;L21200;100,00;100,00
20211231;001;25;2020;L21200;0,00;0,00
20211231;001;25;2020;L21200;100,00;100,00
20211231;001;25;2010;L21200;0,00;0,00
20211231;001;25;2010;L21200;100,00;100,00
20211231;001;25;2010;L21200;0,00;0,00
20211231;001;25;2010;L21200;100,00;100,00
20211231;001;25;2010;L21200;0,00;0,00
20211231;001;25;2010;L21200;100,00;100,00
20211231;001;25;2010;L21200;0,00;0,00
20211231;001;25;2010;L21200;100,00;100,00
20211231;001;25;2010;L21200;0,00;0,00
20211231;001;25;2010;L21200;100,00;100,00
20211231;001;25;2011;L21200;0,00;0,00
20211231;001;25;2011;L21200;100,00;100,00
20211231;001;25;2011;L21200;0,00;0,00
20211231;001;25;2011;L21200;100,00;100,00
20211231;001;25;2011;L21200;0,00;0,00
20211231;001;25;2011;L21200;100,00;100,00
20211231;001;25;2011;L21200;0,00;0,00
20211231;001;25;2011;L21200;100,00;100,00
20211231;001;25;2011;L21200;0,00;0,00
20211231;001;25;2011;L21200;100,00;100,00
20211231;001;25;2012;L21200;0,00;0,00
20211231;001;25;2012;L21200;100,00;100,00
20211231;001;25;2012;L21200;0,00;0,00
20211231;001;25;2012;L21200;100,00;100,00
20211231;001;25;2012;L21200;0,00;0,00
20211231;001;25;2012;L21200;100,00;100,00
20211231;001;25;2012;L21200;0,00;0,00
20211231;001;25;2012;L21200;100,00;100,00
20211231;001;25;2012;L21200;0,00;0,00
20211231;001;25;2012;L21200;100,00;100,00
20211231;001;25;2013;L21100;0,00;0,00
20211231;001;25;2013;L21100;100,00;100,00
20211231;001;25;2013;L21100;0,00;0,00
20211231;001;25;2013;L21100;100,00;100,00
20211231;001;25;2013;L21100;0,00;0,00
20211231;001;25;2013;L21100;100,00;100,00
20211231;001;25;2013;L21100;0,00;0,00
20211231;001;25;2013;L21100;100,00;100,00
20211231;001;25;2013;L21100;0,00;0,00
20211231;001;25;2013;L21100;100,00;100,00
20211231;001;25;2013;L21200;0,00;0,00
20211231;001;25;2013;L21200;100,00;100,00
20211231;001;25;2013;L21200;0,00;0,00
20211231;001;25;2013;L21200;100,00;100,00
20211231;001;25;2013;L21200;0,00;0,00
20211231;001;25;2013;L21200;100,00;100,00
20211231;001;25;2013;L21200;0,00;0,00
20211231;001;25;2013;L21200;100,00;100,00
20211231;001;25;2013;L21200;0,00;0,00
20211231;001;25;2013;L21200;100,00;100,00
20211231;001;25;2014;L21100;0,00;0,00
20211231;001;25;2014;L21100;100,00;100,00
20211231;001;25;2014;L21100;0,00;0,00
20211231;001;25;2014;L21100;100,00;100,00
20211231;001;25;2014;L21100;0,00;0,00
20211231;001;25;2014;L21100;100,00;100,00
20211231;001;25;2014;L21100;0,00;0,00
20211231;001;25;2014;L21100;100,00;100,00
20211231;001;25;2014;L21100;0,00;0,00
20211231;001;25;2014;L21100;100,00;100,00
20211231;001;25;2014;L21200;0,00;0,00
20211231;001;25;2014;L21200;100,00;100,00
20211231;001;25;2014;L21200;0,00;0,00
20211231;001;25;2014;L21200;100,00;100,00
20211231;001;25;2014;L21200;0,00;0,00
20211231;001;25;2014;L21200;100,00;100,00
20211231;001;25;2014;L21200;0,00;0,00
20211231;001;25;2014;L21200;100,00;100,00
20211231;001;25;2014;L21200;0,00;0,00
20211231;001;25;2014;L21200;100,00;100,00
20211231;001;25;2015;L21100;0,00;0,00
20211231;001;25;2015;L21100;100,00;100,00
20211231;001;25;2015;L21100;0,00;0,00
20211231;001;25;2015;L21100;100,00;100,00
20211231;001;25;2015;L21100;0,00;0,00
20211231;001;25;2015;L21100;100,00;100,00
20211231;001;25;2015;L21100;0,00;0,00
20211231;001;25;2015;L21100;100,00;100,00
20211231;001;25;2015;L21100;0,00;0,00
20211231;001;25;2015;L21100;100,00;100,00
20211231;001;25;2015;L21200;0,00;0,00
20211231;001;25;2015;L21200;100,00;100,00
20211231;001;25;2015;L21200;0,00;0,00
20211231;001;25;2015;L21200;100,00;100,00
20211231;001;25;2015;L21200;0,00;0,00
20211231;001;25;2015;L21200;100,00;100,00
20211231;001;25;2015;L21200;0,00;0,00
20211231;001;25;2015;L21200;100,00;100,00
20211231;001;25;2015;L21200;0,00;0,00
20211231;001;25;2015;L21200;100,00;100,00
20211231;001;25;2016;L21200;0,00;0,00
20211231;001;25;2016;L21200;100,00;100,00
20211231;001;25;2016;L21200;0,00;0,00
20211231;001;25;2016;L21200;100,00;100,00
20211231;001;25;2016;L21200;0,00;0,00
20211231;001;25;2016;L21200;100,00;100,00
20211231;001;25;2016;L21200;0,00;0,00
20211231;001;25;2016;L21200;100,00;100,00
20211231;001;25;2016;L21200;0,00;0,00
20211231;001;25;2016;L21200;100,00;100,00
20211231;001;25;2017;L21200;0,00;0,00
20211231;001;25;2017;L21200;100,00;100,00
20211231;001;25;2017;L21200;0,00;0,00
20211231;001;25;2017;L21200;100,00;100,00
20211231;001;25;2017;L21200;0,00;0,00
20211231;001;25;2017;L21200;100,00;100,00
20211231;001;25;2017;L21200;0,00;0,00
20211231;001;25;2017;L21200;100,00;100,00
20211231;001;25;2017;L21200;0,00;0,00
20211231;001;25;2017;L21200;100,00;100,00
20211231;001;25;2018;L21200;0,00;0,00
20211231;001;25;2018;L21200;100,00;100,00
20211231;001;25;2018;L21200;0,00;0,00
20211231;001;25;2018;L21200;100,00;100,00
20211231;001;25;2018;L21200;0,00;0,00
20211231;001;25;2018;L21200;100,00;100,00
20211231;001;25;2018;L21200;0,00;0,00
20211231;001;25;2018;L21200;100,00;100,00
20211231;001;25;2018;L21200;0,00;0,00
20211231;001;25;2018;L21200;100,00;100,00
20211231;001;32;2001;L22200;0,00;0,00
20211231;001;32;2001;L22200;100,00;100,00
20211231;001;32;2001;L22200;0,00;0,00
20211231;001;32;2001;L22200;100,00;100,00
20211231;001;32;2001;L22200;0,00;0,00
20211231;001;32;2001;L22200;100,00;100,00
20211231;001;32;2001;L22200;0,00;0,00
20211231;001;32;2001;L22200;100,00;100,00
20211231;001;32;2001;L22200;0,00;0,00
20211231;001;32;2001;L22200;100,00;100,00
20211231;001;32;2002;L22200;0,00;0,00
20211231;001;32;2002;L22200;100,00;100,00
20211231;001;32;2002;L22200;0,00;0,00
20211231;001;32;2002;L22200;100,00;100,00
20211231;001;32;2002;L22200;0,00;0,00
20211231;001;32;2002;L22200;100,00;100,00
20211231;001;32;2002;L22200;0,00;0,00
20211231;001;32;2002;L22200;100,00;100,00
20211231;001;32;2002;L22200;0,00;0,00
20211231;001;32;2002;L22200;100,00;100,00
20211231;001;32;2003;L22200;0,00;0,00
20211231;001;32;2003;L22200;100,00;100,00
20211231;001;32;2003;L22200;0,00;0,00
20211231;001;32;2003;L22200;100,00;100,00
20211231;001;32;2003;L22200;0,00;0,00
20211231;001;32;2003;L22200;100,00;100,00
20211231;001;32;2003;L22200;0,00;0,00
20211231;001;32;2003;L22200;100,00;100,00
20211231;001;32;2003;L22200;0,00;0,00
20211231;001;32;2003;L22200;100,00;100,00
20211231;001;32;2004;L22200;0,00;0,00
20211231;001;32;2004;L22200;100,00;100,00
20211231;001;32;2004;L22200;0,00;0,00
20211231;001;32;2004;L22200;100,00;100,00
20211231;001;32;2004;L22200;0,00;0,00
20211231;001;32;2004;L22200;100,00;100,00
20211231;001;32;2004;L22200;0,00;0,00
20211231;001;32;2004;L22200;100,00;100,00
20211231;001;32;2004;L22200;0,00;0,00
20211231;001;32;2004;L22200;100,00;100,00
20211231;001;32;2005;L22200;0,00;0,00
20211231;001;32;2005;L22200;100,00;100,00
20211231;001;32;2005;L22200;0,00;0,00
20211231;001;32;2005;L22200;100,00;100,00
20211231;001;32;2005;L22200;0,00;0,00
20211231;001;32;2005;L22200;100,00;100,00
20211231;001;32;2005;L22200;0,00;0,00
20211231;001;32;2005;L22200;100,00;100,00
20211231;001;32;2005;L22200;0,00;0,00
20211231;001;32;2005;L22200;100,00;100,00
20211231;001;32;2006;L22200;0,00;0,00
20211231;001;32;2006;L22200;100,00;100,00
20211231;001;32;2006;L22200;0,00;0,00
20211231;001;32;2006;L22200;100,00;100,00
20211231;001;32;2006;L22200;0,00;0,00
20211231;001;32;2006;L22200;100,00;100,00
20211231;001;32;2006;L22200;0,00;0,00
20211231;001;32;2006;L22200;100,00;100,00
20211231;001;32;2006;L22200;0,00;0,00
20211231;001;32;2006;L22200;100,00;100,00
20211231;001;32;2007;L22200;0,00;0,00
20211231;001;32;2007;L22200;100,00;100,00
20211231;001;32;2007;L22200;0,00;0,00
20211231;001;32;2007;L22200;100,00;100,00
20211231;001;32;2007;L22200;0,00;0,00
20211231;001;32;2007;L22200;100,00;100,00
20211231;001;32;2007;L22200;0,00;0,00
20211231;001;32;2007;L22200;100,00;100,00
20211231;001;32;2007;L22200;0,00;0,00
20211231;001;32;2007;L22200;100,00;100,00
20211231;001;32;2008;L22200;0,00;0,00
20211231;001;32;2008;L22200;100,00;100,00
20211231;001;32;2008;L22200;0,00;0,00
20211231;001;32;2008;L22200;100,00;100,00
20211231;001;32;2008;L22200;0,00;0,00
20211231;001;32;2008;L22200;100,00;100,00
20211231;001;32;2008;L22200;0,00;0,00
20211231;001;32;2008;L22200;100,00;100,00
20211231;001;32;2008;L22200;0,00;0,00
20211231;001;32;2008;L22200;100,00;100,00
20211231;001;32;2009;L22200;0,00;0,00
20211231;001;32;2009;L22200;100,00;100,00
20211231;001;32;2009;L22200;0,00;0,00
20211231;001;32;2009;L22200;100,00;100,00
20211231;001;32;2009;L22200;0,00;0,00
20211231;001;32;2009;L22200;100,00;100,00
20211231;001;32;2009;L22200;0,00;0,00
20211231;001;32;2009;L22200;100,00;100,00
20211231;001;32;2009;L22200;0,00;0,00
20211231;001;32;2009;L22200;100,00;100,00
20211231;001;42;2011;L33100;0,00;0,00
20211231;001;42;2011;L33100;100,00;100,00
20211231;001;42;2011;L33100;0,00;0,00
20211231;001;42;2011;L33100;100,00;100,00
20211231;001;42;2011;L33100;0,00;0,00
20211231;001;42;2011;L33100;100,00;100,00
20211231;001;42;2011;L33100;0,00;0,00
20211231;001;42;2011;L33100;100,00;100,00
20211231;001;42;2011;L33100;0,00;0,00
20211231;001;42;2011;L33100;100,00;100,00
20211231;001;42;2012;L33100;0,00;0,00
20211231;001;42;2012;L33100;100,00;100,00
20211231;001;42;2012;L33100;0,00;0,00
20211231;001;42;2012;L33100;100,00;100,00
20211231;001;42;2012;L33100;0,00;0,00
20211231;001;42;2012;L33100;100,00;100,00
20211231;001;42;2012;L33100;0,00;0,00
20211231;001;42;2012;L33100;100,00;100,00
20211231;001;42;2012;L33100;0,00;0,00
20211231;001;42;2012;L33100;100,00;100,00
20211231;001;42;2013;L33100;0,00;0,00
20211231;001;42;2013;L33100;100,00;100,00
20211231;001;42;2013;L33100;0,00;0,00
20211231;001;42;2013;L33100;100,00;100,00
20211231;001;42;2013;L33100;0,00;0,00
20211231;001;42;2013;L33100;100,00;100,00
20211231;001;42;2013;L33100;0,00;0,00
20211231;001;42;2013;L33100;100,00;100,00
20211231;001;42;2013;L33100;0,00;0,00
20211231;001;42;2013;L33100;100,00;100,00
20211231;001;42;2014;L33100;0,00;0,00
20211231;001;42;2014;L33100;100,00;100,00
20211231;001;42;2014;L33100;0,00;0,00
20211231;001;42;2014;L33100;100,00;100,00
20211231;001;42;2014;L33100;0,00;0,00
20211231;001;42;2014;L33100;100,00;100,00
20211231;001;42;2014;L33100;0,00;0,00
20211231;001;42;2014;L33100;100,00;100,00
20211231;001;42;2014;L33100;0,00;0,00
20211231;001;42;2014;L33100;100,00;100,00
20211231;001;42;2015;L33100;0,00;0,00
20211231;001;42;2015;L33100;100,00;100,00
20211231;001;42;2015;L33100;0,00;0,00
20211231;001;42;2015;L33100;100,00;100,00
20211231;001;42;2015;L33100;0,00;0,00
20211231;001;42;2015;L33100;100,00;100,00
20211231;001;42;2015;L33100;0,00;0,00
20211231;001;42;2015;L33100;100,00;100,00
20211231;001;42;2015;L33100;0,00;0,00
20211231;001;42;2015;L33100;100,00;100,00
20211231;001;42;2016;L33100;0,00;0,00
20211231;001;42;2016;L33100;100,00;100,00
20211231;001;42;2016;L33100;0,00;0,00
20211231;001;42;2016;L33100;100,00;100,00
20211231;001;42;2016;L33100;0,00;0,00
20211231;001;42;2016;L33100;100,00;100,00
20211231;001;42;2016;L33100;0,00;0,00
20211231;001;42;2016;L33100;100,00;100,00
20211231;001;42;2016;L33100;0,00;0,00
20211231;001;42;2016;L33100;100,00;100,00
20211231;001;42;2017;L33100;0,00;0,00
20211231;001;42;2017;L33100;100,00;100,00
20211231;001;42;2017;L33100;0,00;0,00
20211231;001;42;2017;L33100;100,00;100,00
20211231;001;42;2017;L33100;0,00;0,00
20211231;001;42;2017;L33100;100,00;100,00
20211231;001;42;2017;L33100;0,00;0,00
20211231;001;42;2017;L33100;100,00;100,00
20211231;001;42;2017;L33100;0,00;0,00
20211231;001;42;2017;L33100;100,00;100,00
20211231;001;42;2018;L33100;0,00;0,00
20211231;001;42;2018;L33100;100,00;100,00
20211231;001;42;2018;L33100;0,00;0,00
20211231;001;42;2018;L33100;100,00;100,00
20211231;001;42;2018;L33100;0,00;0,00
20211231;001;42;2018;L33100;100,00;100,00
20211231;001;42;2018;L33100;0,00;0,00
20211231;001;42;2018;L33100;100,00;100,00
20211231;001;42;2018;L33100;0,00;0,00
20211231;001;42;2018;L33100;100,00;100,00
20211231;001;42;2019;L33100;0,00;0,00
20211231;001;42;2019;L33100;100,00;100,00
20211231;001;42;2019;L33100;0,00;0,00
20211231;001;42;2019;L33100;100,00;100,00
20211231;001;42;2019;L33100;0,00;0,00
20211231;001;42;2019;L33100;100,00;100,00
20211231;001;42;2019;L33100;0,00;0,00
20211231;001;42;2019;L33100;100,00;100,00
20211231;001;42;2019;L33100;0,00;0,00
20211231;001;42;2019;L33100;100,00;100,00
20211231;001;42;2020;L33100;0,00;0,00
20211231;001;42;2020;L33100;100,00;100,00
20211231;001;42;2020;L33100;0,00;0,00
20211231;001;42;2020;L33100;100,00;100,00
20211231;001;42;2020;L33100;0,00;0,00
20211231;001;42;2020;L33100;100,00;100,00
20211231;001;42;2020;L33100;0,00;0,00
20211231;001;42;2020;L33100;100,00;100,00
20211231;001;42;2020;L33100;0,00;0,00
20211231;001;42;2020;L33100;100,00;100,00
20211231;001;51;2012;L41100;0,00;0,00
20211231;001;51;2012;L41100;100,00;100,00
20211231;001;51;2012;L41100;0,00;0,00
20211231;001;51;2012;L41100;100,00;100,00
20211231;001;51;2012;L41100;0,00;0,00
20211231;001;51;2012;L41100;100,00;100,00
20211231;001;51;2012;L41100;0,00;0,00
20211231;001;51;2012;L41100;100,00;100,00
20211231;001;51;2012;L41100;0,00;0,00
20211231;001;51;2012;L41100;100,00;100,00
20211231;001;53;2016;L41100;0,00;0,00
20211231;001;53;2016;L41100;100,00;100,00
20211231;001;53;2016;L41100;0,00;0,00
20211231;001;53;2016;L41100;100,00;100,00
20211231;001;53;2016;L41100;0,00;0,00
20211231;001;53;2016;L41100;100,00;100,00
20211231;001;53;2016;L41100;0,00;0,00
20211231;001;53;2016;L41100;100,00;100,00
20211231;001;53;2016;L41100;0,00;0,00
20211231;001;53;2016;L41100;100,00;100,00
20211231;005;21;0000;L41300;0,00;0,00
20211231;005;21;0000;L41300;100,00;100,00
20211231;005;21;0000;L41300;0,00;0,00
20211231;005;21;0000;L41300;100,00;100,00
20211231;005;21;0000;L41300;0,00;0,00
20211231;005;21;0000;L41300;100,00;100,00
20211231;005;21;0000;L41300;0,00;0,00
20211231;005;21;0000;L41300;100,00;100,00
20211231;005;21;0000;L41300;0,00;0,00
20211231;005;21;0000;L41300;100,00;100,00
20211231;005;21;0000;L41300;0,00;0,00
20211231;005;21;0000;L41300;100,00;100,00
20211231;005;21;0000;L41300;0,00;0,00
20211231;005;21;0000;L41300;100,00;100,00
20211231;005;21;0000;L41300;0,00;0,00
20211231;005;21;0000;L41300;100,00;100,00
20211231;005;21;0000;L41300;0,00;0,00
20211231;005;21;0000;L41300;100,00;100,00
20211231;005;21;0000;L41300;0,00;0,00
20211231;005;21;0000;L41300;100,00;100,00
20211231;005;21;0000;L41300;0,00;0,00
20211231;005;21;0000;L41300;100,00;100,00
20211231;005;21;0000;L41300;0,00;0,00
20211231;005;21;0000;L41300;100,00;100,00
20211231;005;21;0000;L41300;0,00;0,00
20211231;005;21;0000;L41300;100,00;100,00
20211231;005;21;0000;L41300;0,00;0,00
20211231;005;21;0000;L41300;100,00;100,00
20211231;005;21;0000;L41300;0,00;0,00
20211231;005;21;0000;L41300;100,00;100,00
20211231;005;32;2000;L22200;0,00;0,00
20211231;005;32;2000;L22200;100,00;100,00
20211231;005;32;2000;L22200;0,00;0,00
20211231;005;32;2000;L22200;100,00;100,00
20211231;005;32;2000;L22200;0,00;0,00
20211231;005;32;2000;L22200;100,00;100,00
20211231;005;32;2000;L22200;0,00;0,00
20211231;005;32;2000;L22200;100,00;100,00
20211231;005;32;2000;L22200;0,00;0,00
20211231;005;32;2000;L22200;100,00;100,00
20211231;005;32;2000;L22200;0,00;0,00
20211231;005;32;2000;L22200;100,00;100,00
20211231;005;32;2000;L22200;0,00;0,00
20211231;005;32;2000;L22200;100,00;100,00
20211231;005;32;2000;L22200;0,00;0,00
20211231;005;32;2000;L22200;100,00;100,00
20211231;005;32;2000;L22200;0,00;0,00
20211231;005;32;2000;L22200;100,00;100,00
20211231;005;32;2000;L22200;0,00;0,00
20211231;005;32;2000;L22200;100,00;100,00
20211231;005;32;2000;L22200;0,00;0,00
20211231;005;32;2000;L22200;100,00;100,00
20211231;005;32;2000;L22200;0,00;0,00
20211231;005;32;2000;L22200;100,00;100,00
20211231;005;32;2000;L22200;0,00;0,00
20211231;005;32;2000;L22200;100,00;100,00
